filename,source_dir,label,label_index,split,md5,dhash
2f6382f7-12fc-4309-b7db-b034b8165c67___RS_LB 4955.JPG,Potato___Late_blight,Late Blight,2,train,6dd5d9bef23b0ab539347c35609c8e7c,cb1b77e3eb561c98
2f76c068-ebba-499d-8819-2d12bde41695___RS_LB 3232.JPG,Potato___Late_blight,Late Blight,2,train,7e72f5ed3818124d90894cf342d9296e,0303050013072e28
2f7b6898-a342-42a5-a0e5-a9f2bad7eaf1___RS_LB 2831.JPG,Potato___Late_blight,Late Blight,2,train,3030ed39fbb24bc744e5915628f70fe3,c613333145472e98
2f8e6ae7-f6ac-4bab-992b-82e3c51cf476___RS_LB 2743.JPG,Potato___Late_blight,Late Blight,2,train,4ac46648230844d46fc9baf2e79f8ab4,2c66516c26914b26
304b3fa0-f0cb-41b5-b835-9bd13773150a___RS_LB 4696.JPG,Potato___Late_blight,Late Blight,2,test,8abf22253637e56d8afcff71b2f51a21,182e33392d8f4721
30777af4-cbb4-44bf-946b-f1c5d17704ee___RS_LB 4822.JPG,Potato___Late_blight,Late Blight,2,train,a5aa79c96e1c8d2d6b0ff993f8a991b9,9b1d373337b38b67
30920583-57a6-4cc2-81d6-84879ec3af46___RS_LB 4930.JPG,Potato___Late_blight,Late Blight,2,train,69cdca14fa5cea39d6daf1c2a2be0a51,06073171319b4e24
3112e625-f1d9-428b-a77e-23c6f28e44f8___RS_LB 3035.JPG,Potato___Late_blight,Late Blight,2,train,68932a5a880d5b36c98862029c97ae1f,ce1b3d6751193f3e
3171caea-9708-45dc-a60b-e347b3e74fb8___RS_LB 5256.JPG,Potato___Late_blight,Late Blight,2,train,94f9df692707b7246c2c6ce154897982,eb9765c9b9b32e7d
317a40c6-c4d8-4b4e-9878-4f742e7f409a___RS_LB 4462.JPG,Potato___Late_blight,Late Blight,2,train,49652b8485737f9958f05cfc2b0922ff,8f38274b564d3f77
319335dc-6a48-4fe4-932b-326f1455f3cd___RS_LB 4703.JPG,Potato___Late_blight,Late Blight,2,train,8fe7466626bd95a7394ab449ba8d98bf,051c383939990b00
31b2a640-4063-41f1-97c5-03ceca0ce131___RS_LB 5439.JPG,Potato___Late_blight,Late Blight,2,train,c49986a66297459afc2d4c4839aca715,1e47834141219f4c
31c96e0d-0a6a-42b4-bd7a-0faf2c8e462d___RS_LB 5298.JPG,Potato___Late_blight,Late Blight,2,train,62b222eb686ba5283f689a01eaee948a,073363435b463cb8
31d61797-f3dd-4452-8db9-cdfd8be9ebf2___RS_LB 4823.JPG,Potato___Late_blight,Late Blight,2,test,c70f2db1b745a266cd212f271416d00c,ce0f27734b4f1e98
3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637.JPG,Potato___Late_blight,Late Blight,2,val,3a1ee0e75c99391b75ddcbff9e393ad9,6acd361e4b2f96cd
324a0ba8-726a-4e6c-a15f-c32a1904f891___RS_LB 3078.JPG,Potato___Late_blight,Late Blight,2,train,68da69918eee22c101a1deb27b070834,9f2f6763672797c7
326919e6-16b9-442b-ada3-e4c37b3ab8ef___RS_LB 3187.JPG,Potato___Late_blight,Late Blight,2,train,e12cbdddb53d5489c35f67251b55c994,cf9b3d7d7d373699
32e6ace8-7ca9-4f95-a313-6747d321e8da___RS_LB 4698.JPG,Potato___Late_blight,Late Blight,2,train,3f51c2640c248c7c42da3508a58ae864,607caf515c0c4400
33551627-5824-42b9-9547-4df44590fee1___RS_LB 4848.JPG,Potato___Late_blight,Late Blight,2,train,7867a9c69d0766cfb425dcd3aa89e6e9,c38935256b3f9eb8
3362decd-b0d5-4cc6-81f8-3c051a285875___RS_LB 4109.JPG,Potato___Late_blight,Late Blight,2,train,5276b46cbd97bcbb5fa7afa583967653,cd3b73234f5e3b2f
33938ff2-ee2c-4571-96dd-6229a0cb4e0c___RS_LB 5184.JPG,Potato___Late_blight,Late Blight,2,train,54f136fb891ee1ccc090650e737867a8,381f574323118363
33b849d5-ec92-4acb-88e6-530accf22734___RS_LB 4994.JPG,Potato___Late_blight,Late Blight,2,train,23c89da477f9e99ed76a4c43119e538c,0c4fc34125994381
33baf253-755d-4e3f-8d52-5caf59d0835d___RS_LB 2867.JPG,Potato___Late_blight,Late Blight,2,train,e69fab5db2d923e4192d49671ea5f743,31033e39d3674e78
33fa45a7-e6ff-4e75-9c6e-28570fdfedb6___RS_LB 3054.JPG,Potato___Late_blight,Late Blight,2,val,793d4283860abd68a6b39b750de8e1c9,4105352c19331c18
3456a2d1-59d1-4111-9cc8-16a6b12e973e___RS_LB 5249.JPG,Potato___Late_blight,Late Blight,2,train,2f7c71c6d897db4e50d9be63ea9ab636,ce9b3bd9d95b1e8c
350662fe-0ebf-4e6b-9ff9-6ceaf9d22067___RS_LB 3877.JPG,Potato___Late_blight,Late Blight,2,val,9afbdda14faaab98cd6403dd44c0ff22,448f3f290161231c
351386f8-c501-45f6-ab0d-e9c1d1584204___RS_LB 5195.JPG,Potato___Late_blight,Late Blight,2,train,0fe3535be488acb947cea23b08687ab8,61081323735e5c70
351a1e47-c9b5-4b38-a5c1-b3d390bfe506___RS_LB 4429.JPG,Potato___Late_blight,Late Blight,2,train,8eb5bffd33d96c55acf81c7325df9ad0,9333032b1b767f76
35621849-08fd-442a-a94e-139b2657106e___RS_LB 4055.JPG,Potato___Late_blight,Late Blight,2,train,c71d19e75b2e5984ac0f068ff88b4564,f7133d5d734f3df3
357bfc61-bb46-4e77-b9eb-eafdd3af7f6f___RS_LB 3082.JPG,Potato___Late_blight,Late Blight,2,train,3543e7cc6580cedb0ee0d9cb9b94725d,184c430703010300
35c3e2fe-7b97-4137-adc6-aada45306425___RS_LB 4123.JPG,Potato___Late_blight,Late Blight,2,train,bdfa3f803e7c9ec7751b1564ad5f9672,471b293313168c6c
36555aa6-0ca3-412c-be9f-50f12500861f___RS_LB 3907.JPG,Potato___Late_blight,Late Blight,2,train,b28ccdfecd2527d9f56670c005b5a43b,254d880c196b2e39
36c25644-54cb-405d-abef-700d24652958___RS_LB 2606.JPG,Potato___Late_blight,Late Blight,2,train,0c4299b62fc718fb653ca490c7fd02e3,5fd7e3736f4f27cf
36d2885d-0bc7-4346-8a13-383e1533a68c___RS_LB 5098.JPG,Potato___Late_blight,Late Blight,2,train,72c7a1e6f7abea7aac38c08c72c250be,185ed94402860600
36d3502f-32cd-4ef9-b63d-575db1c18cf8___RS_LB 4908.JPG,Potato___Late_blight,Late Blight,2,train,3d57f9da05165325a5c385dfec67d2a8,9e3b7969534e18b0
36f84bc9-df52-44b6-b420-29c3881dea1e___RS_LB 4485.JPG,Potato___Late_blight,Late Blight,2,train,49e9a444825befe64c80986e7e183fe1,00060f0b4b630208
36fc1631-634b-42d3-a865-cc858557a8a8___RS_LB 4427.JPG,Potato___Late_blight,Late Blight,2,train,b591b08f28e3f94f0375e3b8fdf1089c,071739410b1b0d38
37075adc-dd51-4a5b-8a6c-0649cb98516b___RS_LB 2678.JPG,Potato___Late_blight,Late Blight,2,train,97369319000ecb42c9a338f2dca9efc0,8e0e3b6b33258bc6
377e9523-f375-4c0c-9d66-5abf2abfaefb___RS_LB 2504.JPG,Potato___Late_blight,Late Blight,2,train,9d6ca62898b02c369c48241844965e4f,00409434280d0f8c
37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,Potato___Late_blight,Late Blight,2,train,ff3e1b48eb1ae7629e5aa084e583adae,cf9b316d5b5e3e3f
37c1e3d4-e54b-431a-b370-2a506b6026a2___RS_LB 4461.JPG,Potato___Late_blight,Late Blight,2,train,88c977ed3694c1963f2d12b15b4f35bb,a0584e770b279d89
37c47f95-2216-4f78-87a1-504b198a4f4c___RS_LB 4327.JPG,Potato___Late_blight,Late Blight,2,train,9b7d7dc1d1c684073609db79381f84d2,ffe391b1293b1fdb
37dbf454-f189-4fae-a9e7-a088e7be3f2e___RS_LB 4530.JPG,Potato___Late_blight,Late Blight,2,train,e0b20c8140fb65a425dfff3910d46a2c,c397353565651cba
3888aab7-b07f-439b-80cc-c7f49004a67c___RS_LB 4156.JPG,Potato___Late_blight,Late Blight,2,train,1bea1739edfb692e09df99e7315b6c57,b59e1b674563279f
38c1c136-d91d-4527-aa8f-623a574a41d9___RS_LB 3042.JPG,Potato___Late_blight,Late Blight,2,val,31399ce5c938ee2ccc0605058ee6a5d8,3477634512918d23
38d82b6e-16ec-4ac6-b42f-29ff524b4e43___RS_LB 5269.JPG,Potato___Late_blight,Late Blight,2,train,a263359ed171f5d36dc4587f32f23b63,678d1d2969577dfd
38e8e3d1-7c0e-4d66-a926-79538ceadf07___RS_LB 4130.JPG,Potato___Late_blight,Late Blight,2,val,0298d68c3dfc1b8c7b7b8ac784432130,234d9d9d3932262c
38f1a80d-6961-4763-ada2-7504f388cf2d___RS_LB 3217.JPG,Potato___Late_blight,Late Blight,2,train,775133a1320e34143c593c7b8914f5e2,c94c97131533139e
38fa4c3b-0541-4d14-80e7-84a1153b9e5f___RS_LB 4713.JPG,Potato___Late_blight,Late Blight,2,train,6527bdadd7353199173a6d08d073ddf0,0f0c162139331f8c
3a0033d6-2efc-4926-a9eb-3969d815d630___RS_LB 5144.JPG,Potato___Late_blight,Late Blight,2,train,e927b8029de0849d6c6a59f331fd33b6,81112d311b674c7a
3a728bc7-b08d-4a11-bb49-b25d803c3336___RS_LB 4074.JPG,Potato___Late_blight,Late Blight,2,train,7d424856468b86e31fad2f86efab534d,438b29317b4e5d70
3b241fa8-12f2-4c80-afe2-0a4cdc8f34a1___RS_LB 5138.JPG,Potato___Late_blight,Late Blight,2,val,b3fb8f028d929c87b87a4476ded9b26a,03314159492113ce
3c20c90a-788c-4d06-acdb-107f695d901b___RS_LB 4856.JPG,Potato___Late_blight,Late Blight,2,test,54d06f385c619e328ded0f4092185c97,3c3e1f4b2797cbe9
3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB 4139.JPG,Potato___Late_blight,Late Blight,2,train,b81bddea192ed30df563244fbc024f9b,5b95b9697362ce38
3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG,Potato___Late_blight,Late Blight,2,train,7529452d5101f2df7df597d2b9b6130d,2e4f0f0f33338fe7
3d4b41e8-18f8-400a-a961-82731c6ac4d5___RS_LB 5157.JPG,Potato___Late_blight,Late Blight,2,val,c11e4498196a13d8a4ec3fe6b37779e7,7f5fe7e3d33929dd
3d4ddc33-b13b-4f7e-8689-1cf82532ef8e___RS_LB 3162.JPG,Potato___Late_blight,Late Blight,2,train,7a58d31f7a8b9ab759a85db757bdadf5,218014202933964c
3d544e81-b7f3-4853-bb65-c78b125d1a6a___RS_LB 3238.JPG,Potato___Late_blight,Late Blight,2,val,fd4db546ae07cd3503c2b53c08a34e26,ce9b3b73391b87c6
3e379b4f-29dd-4f14-86e6-11fa37cf3ae9___RS_LB 4789.JPG,Potato___Late_blight,Late Blight,2,train,5be90753cc3fbc4c5814a78d2d49e0a7,8e1351707c3c0746
3e81c41f-5b6b-4458-8aa8-6a544a8e678c___RS_LB 4963.JPG,Potato___Late_blight,Late Blight,2,test,bdc90721c3823f18c354b3bd2092ccd3,7cfeebe9731b86e4
3f0fd699-1ce7-437e-a899-662a51d59974___RS_LB 2904.JPG,Potato___Late_blight,Late Blight,2,test,c6e6aa1367fa1f1596b8382017e49884,1c66435910180323
3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB 2730.JPG,Potato___Late_blight,Late Blight,2,train,3c928e9d61825ca65ed07ebe6292731a,068b0d0943030e0c
3f2d7c62-8d58-4a40-9df4-0ab3497b13b9___RS_LB 4487.JPG,Potato___Late_blight,Late Blight,2,val,1d3e4a76a640b58b3d90775255a5b624,ef9c3c34b91d2d7f
3f30c40f-105b-4ce7-a376-d2e6f4681e3b___RS_LB 4921.JPG,Potato___Late_blight,Late Blight,2,train,8552f77c290b19941cd605727a0a8df3,3a6c66672399cde1
3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB 4971.JPG,Potato___Late_blight,Late Blight,2,test,7c3dcdc81b93dbf931b5d82ee12ac1cd,01830323632e1870
3f624c56-6bd1-4e7e-8fcd-d6b4480abe12___RS_LB 5215.JPG,Potato___Late_blight,Late Blight,2,train,7486de6035af41ed64fd9040b1895126,bdbecf6b2f338be3
3f6bce87-fb66-44fb-8e76-e282af4869b9___RS_LB 3013.JPG,Potato___Late_blight,Late Blight,2,test,764b2788527cfab08bcc491ff62659ae,3e31113031310901
3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG,Potato___Late_blight,Late Blight,2,train,88e0805a9d4c21aaaa572d4cd6fd3b7d,87172d2d3d3f8e4d
3f7f719f-9849-47c5-8f79-0384a64f8e8f___RS_LB 2862.JPG,Potato___Late_blight,Late Blight,2,train,010451579010018d15ceb4a22e6c4835,2202123373113324
40285dce-33de-4a59-82f4-2eb1d6d38469___RS_LB 4929.JPG,Potato___Late_blight,Late Blight,2,train,d55ed823d5b9ac4a6fa2678f72027ce5,270d9a3933667c70
4043044d-1e8d-4861-9152-99660fdffa9e___RS_LB 4438.JPG,Potato___Late_blight,Late Blight,2,test,19e383744b96a5f7a44315ce3d604412,fb871d17376f7f7f
410cba02-24db-487a-a30c-fc7cefba924b___RS_LB 2571.JPG,Potato___Late_blight,Late Blight,2,train,aff9b10d7dfd240c76b44490637d443f,53992d413933070c
418e398c-d710-4682-af82-82f1e8822311___RS_LB 5218.JPG,Potato___Late_blight,Late Blight,2,train,92a26c28802b87160b7b8fbdb9af590c,44891028614e7860
41e3b4c0-7aec-4d49-a84c-f37ed2637407___RS_LB 4377.JPG,Potato___Late_blight,Late Blight,2,train,6e1a3097d2d97cdbee19a4b28ca7aab3,1c3e1f2f3399c3f3
420b4d84-d621-4a64-a8bd-30042f1a6609___RS_LB 2778.JPG,Potato___Late_blight,Late Blight,2,train,5fde2ee13b81321442dd83d101ca68f9,1627633921233699
4215b9d5-c554-4249-80e1-aeaf2106e966___RS_LB 2977.JPG,Potato___Late_blight,Late Blight,2,train,b96fc2e3527206d08ccfe9f2d8384bb9,043763632593432c
42451eb3-fb45-4b9a-8dd3-c9b9aa3a29c8___RS_LB 4340.JPG,Potato___Late_blight,Late Blight,2,val,c177f00e7bb51ed2634d7581b01c0f7e,0603b08227874e24
42b19bb3-68b6-4c46-a626-f7480718360a___RS_LB 4686.JPG,Potato___Late_blight,Late Blight,2,train,1f29732f3e721e76e5d4e7483a7801bb,230b1b1a262c3830
42bc0da9-199f-428f-854c-a9b05c57aa75___RS_LB 2770.JPG,Potato___Late_blight,Late Blight,2,train,e9fcea5ace3eea5eadb1790bcc394d0d,429b3979d9530e98
42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440.JPG,Potato___Late_blight,Late Blight,2,train,c30a0dae7a2291165cc514c627070d4e,1d3b53133b1b8eef
430b0d0d-c0aa-4e5b-9826-34251466f735___RS_LB 4718.JPG,Potato___Late_blight,Late Blight,2,val,649c7ee5118b68925f19e248b01e468a,2347981933467c72
4324e62b-d7e0-4caa-a417-5eb3dd8712ee___RS_LB 5452.JPG,Potato___Late_blight,Late Blight,2,val,ad58119d4cd3b86830b3b430305fbac0,2f379f5f679fcfef
4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG,Potato___Late_blight,Late Blight,2,train,e7ef4b8bbc3f813e3bee31dc0eb7b414,3c1e436333338d67
43396f0d-f05b-4dce-a209-9edcbd62d39c___RS_LB 4407.JPG,Potato___Late_blight,Late Blight,2,val,e08604ec19e83f5ca6449b64f08ec06c,081e0761210c0621
4358aa91-bce4-4788-a39f-1e1e4810bd51___RS_LB 3047.JPG,Potato___Late_blight,Late Blight,2,train,386547ee98e9e2fb57716f81856f3f84,011b2322262c3830
437640c6-1680-4d1b-aa0b-c1dd52aa13a5___RS_LB 4926.JPG,Potato___Late_blight,Late Blight,2,train,977e9c98b5ff0c3c686a09353c338bc9,96177b7173537e1d
43dde1e0-8c73-45af-8fbf-d500e450a154___RS_LB 3270.JPG,Potato___Late_blight,Late Blight,2,train,3f0f1e38e6df84cefbe7b740fb173247,380c261309824601
440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152.JPG,Potato___Late_blight,Late Blight,2,train,68bfd21b960b3c39d331ded4e2d80aad,3f5fe6737b3b83eb
44112cb9-7423-4983-bb9a-cb32e3ea9ac3___RS_LB 2793.JPG,Potato___Late_blight,Late Blight,2,val,7bafa5fd173b182468c1ebdd6f774ffe,870d020527260c08
44722935-fb60-4ecf-8503-f8258aa4e3e7___RS_LB 3225.JPG,Potato___Late_blight,Late Blight,2,train,80a9a8512dbc79402fafeaa0b5f2bb49,01841408181b5e58
447c4811-7ed2-4576-81b4-2f67c8993db7___RS_LB 4137.JPG,Potato___Late_blight,Late Blight,2,val,98c233d9f439554026693f8d1c89c71e,fe8f41703e8ac2f9
456f2c6a-a8c8-4dac-9de1-73668e39cd01___RS_LB 3008.JPG,Potato___Late_blight,Late Blight,2,test,331247a55bd75e0554c34a7b47d1d379,8f0f4df5939fcd5f
461f1af8-a71f-446d-b59c-b7f31dde1c74___RS_LB 2833.JPG,Potato___Late_blight,Late Blight,2,train,71341fd46ab30296a83af0aa1963221f,5fbff7db4b2f8fc3
463e8a94-a7e6-4604-a29c-2187500b2318___RS_LB 4244.JPG,Potato___Late_blight,Late Blight,2,test,a46cacb42bb1501c2a36239a1ce0b938,de6c665b4b870373
465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445.JPG,Potato___Late_blight,Late Blight,2,train,be3210e9c8984bfa40ee6c69a569c5da,2084024049637620
465669d7-b75c-4aab-8ccc-af3566baf2e3___RS_LB 4985.JPG,Potato___Late_blight,Late Blight,2,train,fcea55326a1b1d89b26a6e1b5f629994,4c87232525378f8d
4664efe7-50ae-4a32-b818-2ec7f3881471___RS_LB 4478.JPG,Potato___Late_blight,Late Blight,2,train,e4b041255dec94952bfecb6f243675d7,8f1b9f3a321c3864
468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312.JPG,Potato___Late_blight,Late Blight,2,train,faa4b377f1644af98a24fe015856897f,c7395b9171630f9c
471fd810-047d-4c87-933b-14c8b46d4b20___RS_LB 5450.JPG,Potato___Late_blight,Late Blight,2,train,fb62c5cc50426d6f003e4330392f88fd,1c164743319a4121
4885a2b1-fc77-4b1a-ad55-3fa4b3fe4e1e___RS_LB 4425.JPG,Potato___Late_blight,Late Blight,2,val,880dad5544b9483a82b4c0dbfc57ac56,1f63c50d393b8fcf
489107b2-13f2-401b-b931-39ca7fd4be2b___RS_LB 2665.JPG,Potato___Late_blight,Late Blight,2,train,b18998145a8ec0e3717f0f3182df2818,172765cd2f3b96cc
48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG,Potato___Late_blight,Late Blight,2,val,9474c20065873c58163324edd48bcdf0,4ed7d9d9d92f8ee6
49835c13-105d-4afb-95dd-b4ee15f3d287___RS_LB 4099.JPG,Potato___Late_blight,Late Blight,2,train,b58255d32a1574358233b004bb77c380,808a313121934e0c
49d18379-215d-427e-8662-9cde649d4a33___RS_LB 3163.JPG,Potato___Late_blight,Late Blight,2,train,01d99f0ff84a70c51659ea77ec35f7e9,180c46520b010501
49e55f8e-4d44-452c-8e59-d4c4f0ae1085___RS_LB 4333.JPG,Potato___Late_blight,Late Blight,2,train,578c2b883e89195d67c8373e41f7e359,07151d3a3c79339f
49ffd4fb-07ef-4377-9f14-3648deaa8dd2___RS_LB 4453.JPG,Potato___Late_blight,Late Blight,2,train,9cc244f591bef6d1380f019ef5dc373d,1a33461f3babe6f5
4a34ce1c-9fde-4707-947a-58432a695741___RS_LB 3277.JPG,Potato___Late_blight,Late Blight,2,train,d88bec7f3bd7013bc8af04fe491b7b03,1c4379353a9c4903
4a5c555b-3f00-4553-b6a4-3be268969d7f___RS_LB 4323.JPG,Potato___Late_blight,Late Blight,2,train,7a598e0ca701300b630a6312052c224d,47871e163637bff7
4a911e79-f9c0-4ba1-aa80-567d653df61c___RS_LB 4038.JPG,Potato___Late_blight,Late Blight,2,train,7084df99b1841733bba17d4c909c0196,070b392163273c30
4ac84ca7-f60a-406e-938d-40f4ba5b75ce___RS_LB 2731.JPG,Potato___Late_blight,Late Blight,2,test,6674c2443e4388edd8f26ea031c22b0e,c303272d1b1b661c
4afd8bf6-0e1e-4a85-a576-1e8995c88d5c___RS_LB 2505.JPG,Potato___Late_blight,Late Blight,2,train,5eaa9e8e8df4d955aa8ec44bad395e6d,204d9d34695b173c
4bccc3ae-4246-48f8-9c07-f4a1d5856314___RS_LB 2760.JPG,Potato___Late_blight,Late Blight,2,train,6d7ca642594f871aa609fc8ccf2db20d,e29b5dcddf1e7d37
4c846678-1c22-4734-b2bf-fb774bf3bb13___RS_LB 4090.JPG,Potato___Late_blight,Late Blight,2,train,d259fe2663c853fef04ea94f3604e7db,de97233113139397
4ca06863-f89b-497c-bd3a-9bca78f02942___RS_LB 3088.JPG,Potato___Late_blight,Late Blight,2,val,6a1b391f4f48f79c33e3db690b2fdafa,0311342c380d0e38
4cc2dba7-6871-481d-8989-07ea683e58b5___RS_LB 4979.JPG,Potato___Late_blight,Late Blight,2,test,0d2a123e2bb0ef223b8fc9c7c28d862c,34464b6b27278605
4cd2f7ef-e3aa-4b2a-b382-6fea00bfd070___RS_LB 5006.JPG,Potato___Late_blight,Late Blight,2,train,1d0d2ec53f11ed6190b6568d394903bc,a3c5899133261c3a
4ce7142d-29a5-4fa0-8559-f9a2e6a3f62d___RS_LB 3189.JPG,Potato___Late_blight,Late Blight,2,train,e597c3dfd41f095347a5469f1654dc99,9f33797163278ccd
4d085c80-4d57-4377-8fb3-eab3a25e5f5c___RS_LB 3060.JPG,Potato___Late_blight,Late Blight,2,train,29fc9d05a38119ca93bb33f04f6cbf57,03153c3858692e18
4d213f48-e73a-45bf-badd-ead51dda60b4___RS_LB 2981.JPG,Potato___Late_blight,Late Blight,2,train,0ccc69d5a3b1092ce23eb5d1702de475,8f9d312727767cf8
4d56ef9d-bc69-489c-92de-d2fad01d762d___RS_LB 3890.JPG,Potato___Late_blight,Late Blight,2,train,225ec7ed1fc507d3498d316097c043bd,bd1f470931c9e1f0
4d96b41e-8e2e-4a0d-b9a2-0ab8456e4074___RS_LB 3893.JPG,Potato___Late_blight,Late Blight,2,test,4111a31f37b49821e0a93e3de56a63b6,18feb37b7b390743
4eaf1f96-f7f4-4a92-ba67-0147de20ab72___RS_LB 4830.JPG,Potato___Late_blight,Late Blight,2,train,9b53983941ec9d4aa31474162b22475d,79dec3c1e13189e1
4f138229-2f00-4374-9c16-3732660bf011___RS_LB 4105.JPG,Potato___Late_blight,Late Blight,2,val,b284afc3fd4028d559670a7dee799625,9633313131030624
4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,Potato___Late_blight,Late Blight,2,train,486ffc202ba17e21696a14b90f556ecc,e5039b3b7333270d
4f41de6a-c118-4296-a753-963d1427323c___RS_LB 4561.JPG,Potato___Late_blight,Late Blight,2,train,d8adda685e6f5afad4c2346b5198a8b3,bd3733776b2bc7e5
4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,Potato___Late_blight,Late Blight,2,test,9014a83242536c47da28659bc401da9c,4e87116127378c4c
50abdfe1-411f-4afe-8f78-1ffb7816792f___RS_LB 2694.JPG,Potato___Late_blight,Late Blight,2,test,c2ba3ad162c2ae3b1e746f2a2b8045c3,33397436149d4b26
516099d5-5399-4d6e-916d-014a84a02a18___RS_LB 4118.JPG,Potato___Late_blight,Late Blight,2,train,b5f8a94d4b0fe409a0128ca9c6a65955,038939654953263c
51a85617-5433-4a07-b822-fa1975cf76b1___RS_LB 4778.JPG,Potato___Late_blight,Late Blight,2,train,34c30427b360f76d264acb17818e525e,1c4e274105040202
51eb7a7a-99b4-47c4-be2f-2de9f4e5e985___RS_LB 5182.JPG,Potato___Late_blight,Late Blight,2,val,74771234820c25b2d08e62b0366f5138,4486276767670e88
520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG,Potato___Late_blight,Late Blight,2,train,b584d77fcbe39575d0391c3ac2e5828c,46078331695b061e
523537e5-5795-40f6-ad49-9394aeca3f2e___RS_LB 3848.JPG,Potato___Late_blight,Late Blight,2,val,5db5b44807213754ce7e8c129db7a0e6,2509916143474f7f
5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,Potato___Late_blight,Late Blight,2,train,a6d2691a6ab8bfcb8f67b8ed27658e61,5fcee3b1d96b27e3
525c5249-eccb-4c23-b5b7-e9d103857432___RS_LB 4077.JPG,Potato___Late_blight,Late Blight,2,train,ffcd274ff1fd49052f145ebb35cbcfae,981e031114108240
52c6891d-e627-4ebf-a080-3e8051531f5a___RS_LB 4092.JPG,Potato___Late_blight,Late Blight,2,train,cd5304e35a07a73dfbceb23118c638b2,0707131363673e58
530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,Potato___Late_blight,Late Blight,2,train,227f140f1488f92ee222df5a79feaca3,65c3992943463c32
5318452f-222d-4abc-b39c-55fa6c26a82a___RS_LB 3063.JPG,Potato___Late_blight,Late Blight,2,val,78daec37894291c337c592df23e4f6ad,3e73e5a9d3d74d3b
531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,Potato___Late_blight,Late Blight,2,train,9f9aae591b86a78f8477e376dd9b6516,ce0379594f37bf9f
53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149.JPG,Potato___Late_blight,Late Blight,2,train,37f9b25dabb3d082f0602404fb1762bc,384f4733391d0100
53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,Potato___Late_blight,Late Blight,2,train,164cdee48589440106acd76dcd27f6c8,0305677363338664
53e33b6d-9fc5-441b-b638-3bf067f92a99___RS_LB 2753.JPG,Potato___Late_blight,Late Blight,2,train,aea85f96cfc2d5d9e4e6b8e5bc02198d,7bcf86a393c32985
541591d3-3560-4540-ac2c-9749936e80ae___RS_LB 2553.JPG,Potato___Late_blight,Late Blight,2,train,6cc48d27c3fdf7fab9c03bebcec4dbdb,c60f2d5f593b069c
542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,Potato___Late_blight,Late Blight,2,train,06947d6cdee18c9cfda78d60e3d2d3ed,0c07293034164220
546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,Potato___Late_blight,Late Blight,2,train,fd5a79bed1849a2e3f45d98ddd22f7af,861b3991494b1b17
547d3544-5e37-484b-a853-254376c49081___RS_LB 2556.JPG,Potato___Late_blight,Late Blight,2,test,ada24210da58bca5c0e86884d1350249,2185113345431e30
54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,Potato___Late_blight,Late Blight,2,test,57e78c3126c5d4087e1eea64a6b162ba,65040e2629231e38
551f74c9-3212-4a08-8f5e-a101b4195e1e___RS_LB 2593.JPG,Potato___Late_blight,Late Blight,2,train,fb3cb7cb87805198fa272d161219b1f6,8d1b614d537e3c72
5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,Potato___Late_blight,Late Blight,2,train,1bb4e694ac9ce08b30e12dd3d9c3c4e5,f769792d353b271f
5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,Potato___Late_blight,Late Blight,2,train,82caa20f38fd842d653b40c4b4266db7,df9d1b3b1b472fbf
55987838-6174-4182-be76-78ddd50890fb___RS_LB 4714.JPG,Potato___Late_blight,Late Blight,2,test,8b1bd3a75f279f95076ed3064476d25e,0606263431434c48
